x,Average Energy Unrestricted,std
1350,1.518081,0.063903728
1351,1.516336,0.059539549
1352,1.51996,0.056536646
1353,1.514146,0.05522618
1354,1.504062,0.050155305
1355,1.507922,0.052924573
1356,1.50317,0.051131539
1357,1.50202,0.058990882
1358,1.500133,0.063751276
1359,1.499558,0.066862715
1360,1.49994,0.069167162
1361,1.494588,0.072879609
1362,1.492709,0.074118493
1363,1.486159,0.071839472
1364,1.479923,0.081458942
1365,1.492383,0.082506822
1366,1.489823,0.083775211
1367,1.485762,0.07894658
1368,1.480563,0.082082758
1369,1.480456,0.08362399
1370,1.481516,0.089188012
1371,1.480149,0.090792207
1372,1.47342,0.089127337
1373,1.471169,0.088467172
1374,1.475761,0.077141298
1375,1.477671,0.081629294
1376,1.474272,0.080396708
1377,1.471481,0.08088067
1378,1.466102,0.077336947
1379,1.473576,0.077886385
1380,1.472227,0.081283453
1381,1.473001,0.084664657
1382,1.469054,0.08142902
1383,1.469882,0.081696418
1384,1.455479,0.086599234
1385,1.452146,0.091630704
1386,1.451212,0.086136017
1387,1.439621,0.092936016
1388,1.440983,0.093364341
1389,1.435888,0.097973138
1390,1.4351,0.088946668
1391,1.43083,0.089412681
1392,1.425638,0.090624897
1393,1.424611,0.086468418
1394,1.422152,0.085548265
1395,1.418389,0.084326087
1396,1.420168,0.082588508
1397,1.417074,0.082942269
1398,1.419892,0.090033644
1399,1.418671,0.085798895
1400,1.414912,0.081967915
1401,1.418208,0.080689755
1402,1.418227,0.071757437
1403,1.413902,0.074099493
1404,1.412557,0.074054613
1405,1.415015,0.072509729
1406,1.407963,0.074226162
1407,1.408049,0.08308186
1408,1.40185,0.076102306
1409,1.404712,0.087411979
1410,1.39585,0.087357071
1411,1.398523,0.087243393
1412,1.399909,0.099136113
1413,1.390937,0.099741895
1414,1.393361,0.102195589
1415,1.38828,0.098199625
1416,1.386836,0.101398561
1417,1.383655,0.102069229
1418,1.378779,0.107389167
1419,1.375758,0.109843603
1420,1.369854,0.106003231
1421,1.369327,0.10227506
1422,1.366692,0.11006132
1423,1.369612,0.107778072
1424,1.370045,0.103410437
1425,1.37028,0.101831565
1426,1.365915,0.100833672
1427,1.368621,0.102596863
1428,1.369455,0.096613888
1429,1.367797,0.09617362
1430,1.353038,0.093720131
1431,1.358223,0.088391083
1432,1.355101,0.089215313
1433,1.35575,0.082522814
1434,1.358556,0.088480951
1435,1.353604,0.086433869
1436,1.354808,0.082563823
1437,1.354498,0.082904682
1438,1.35604,0.086320969
1439,1.355321,0.078527876
1440,1.359621,0.079468524
1441,1.363683,0.079891917
1442,1.367499,0.083806205
1443,1.368231,0.079873312
1444,1.370811,0.080965372
1445,1.368689,0.083943348
1446,1.372527,0.079825067
1447,1.371325,0.092361028
1448,1.373949,0.086917061
1449,1.383335,0.100539647
1450,1.376032,0.104359964
1451,1.382672,0.106019644
1452,1.379171,0.102840511
1453,1.381412,0.105404643
1454,1.374859,0.108745728
1455,1.371017,0.094969436
1456,1.362968,0.093501492
1457,1.370013,0.095577722
1458,1.375535,0.092612856
1459,1.37231,0.09864228
1460,1.36437,0.086113125
1461,1.375979,0.08879759
1462,1.369793,0.081068028
1463,1.365424,0.082542806
1464,1.370941,0.081343441
1465,1.370211,0.075637097
1466,1.373081,0.071980819
1467,1.381576,0.068471437
1468,1.377002,0.068183597
1469,1.377418,0.063570878
1470,1.38436,0.06188907
1471,1.384764,0.062629342
1472,1.378542,0.066989157
1473,1.382138,0.062024351
1474,1.382173,0.066862287
1475,1.386652,0.06693668
1476,1.390087,0.063482016
1477,1.38595,0.059492037
1478,1.379262,0.060246782
1479,1.380744,0.061716504
1480,1.381776,0.057779377
1481,1.392351,0.065172703
1482,1.381482,0.060040232
1483,1.387946,0.061109098
1484,1.382684,0.055255944
1485,1.384433,0.067116409
1486,1.383497,0.064622213
1487,1.380269,0.068947836
1488,1.370813,0.066331968
1489,1.371517,0.069499531
1490,1.365284,0.072163867
1491,1.35739,0.069899942
1492,1.352838,0.073008797
1493,1.348772,0.069999174
1494,1.351776,0.076656999
1495,1.349847,0.081000854
1496,1.351677,0.07950831
1497,1.344446,0.083261811
1498,1.34996,0.086775889
1499,1.346903,0.082312063
1500,1.346839,0.078175162
1501,1.343073,0.08198256
1502,1.346619,0.090596261
1503,1.351241,0.096572752
1504,1.349532,0.099712802
1505,1.351283,0.101020079
1506,1.354146,0.107854444
1507,1.351725,0.115347579
1508,1.357399,0.124904324
1509,1.363185,0.134690959
1510,1.365104,0.13767472
1511,1.364459,0.138801538
1512,1.361478,0.143143695
1513,1.371593,0.141273708
1514,1.367161,0.140013143
1515,1.369423,0.145777891
1516,1.369083,0.147779451
1517,1.379013,0.143364244
1518,1.38147,0.144487718
1519,1.378386,0.146039315
1520,1.382193,0.148834948
1521,1.377651,0.153189586
1522,1.387556,0.154350101
1523,1.393485,0.153665312
1524,1.391346,0.155030921
1525,1.398839,0.150779228
1526,1.398129,0.15400976
1527,1.393952,0.154312927
1528,1.393132,0.147880876
1529,1.392623,0.148699287
1530,1.3882,0.155871735
1531,1.387815,0.14742493
1532,1.388965,0.154431805
1533,1.381174,0.158801307
1534,1.386172,0.1575254
1535,1.376443,0.147701622
1536,1.377252,0.154824561
1537,1.373668,0.14431426
1538,1.37341,0.153214939
1539,1.366239,0.144086567
1540,1.366557,0.13989772
1541,1.361811,0.142798293
1542,1.370781,0.136421501
1543,1.360096,0.129003952
1544,1.368665,0.131684309
1545,1.365757,0.129884075
1546,1.354229,0.132077763
1547,1.365332,0.122541255
1548,1.354754,0.119857084
1549,1.353535,0.118830158
1550,1.354638,0.113044307
1551,1.35161,0.115459109
1552,1.34578,0.114050646
1553,1.342932,0.108619512
1554,1.33494,0.108898076
1555,1.328323,0.110537905
1556,1.323822,0.105456777
1557,1.321444,0.111303537
1558,1.326996,0.110494359
1559,1.325737,0.112509132
1560,1.329535,0.108598948
1561,1.323608,0.112005089
1562,1.325278,0.109236435
1563,1.323655,0.1082785
1564,1.323568,0.101488193
1565,1.320693,0.100297734
1566,1.314483,0.100348509
1567,1.315785,0.098230628
1568,1.306823,0.097494782
1569,1.306776,0.092461798
1570,1.303851,0.098317536
1571,1.303581,0.099775051
1572,1.301709,0.092208236
1573,1.303291,0.093122054
1574,1.301867,0.089663959
1575,1.300337,0.091424525
1576,1.29645,0.09025546
1577,1.302748,0.090238834
1578,1.306726,0.092093204
1579,1.308384,0.101123366
1580,1.309122,0.104755278
1581,1.313802,0.114603633
1582,1.316237,0.123998394
1583,1.31439,0.131234507
1584,1.309183,0.128970264
1585,1.318021,0.132758109
1586,1.313796,0.130492979
1587,1.313116,0.132638086
1588,1.317647,0.136404364
1589,1.317663,0.146624187
1590,1.322426,0.144665437
1591,1.317894,0.143540662
1592,1.312008,0.139754513
1593,1.311139,0.142632614
1594,1.313031,0.143761962
1595,1.311432,0.145865567
1596,1.313853,0.150140771
1597,1.313967,0.145991685
1598,1.317042,0.151034902
1599,1.318621,0.158587655
1600,1.313571,0.159914202
1601,1.311249,0.16474598
1602,1.313045,0.170139602
1603,1.316517,0.181928947
1604,1.310739,0.176737363
1605,1.308916,0.175900871
1606,1.311472,0.181705945
1607,1.307579,0.180644037
1608,1.308184,0.183965974
1609,1.303129,0.179335677
1610,1.298033,0.178230183
1611,1.297587,0.171500274
1612,1.295846,0.176757929
1613,1.289099,0.168358591
1614,1.289192,0.167199581
1615,1.289178,0.164418258
1616,1.284933,0.159816825
1617,1.285886,0.150432153
1618,1.285957,0.153398379
1619,1.289371,0.15286178
1620,1.284609,0.145666133
1621,1.288446,0.142253306
1622,1.29061,0.14093351
1623,1.293868,0.140078609
1624,1.297971,0.138138453
1625,1.304155,0.14136532
1626,1.308704,0.133797635
1627,1.311665,0.126808449
1628,1.31937,0.122772555
1629,1.314357,0.112806556
1630,1.324464,0.111820505
1631,1.325169,0.112242303
1632,1.32648,0.104050484
1633,1.325187,0.102310966
1634,1.318071,0.103473918
1635,1.313966,0.101543301
1636,1.313704,0.09740506
1637,1.313339,0.097038371
1638,1.31822,0.096523338
1639,1.309688,0.096328855
1640,1.312749,0.094117766
1641,1.305702,0.092196353
1642,1.307915,0.093967962
1643,1.308477,0.085204689
1644,1.310759,0.087133965
1645,1.307444,0.082762724
1646,1.297464,0.080100375
1647,1.293335,0.071721217
1648,1.29172,0.07294119
1649,1.28496,0.071808999
1650,1.287845,0.06837424
1651,1.286954,0.067848213
1652,1.284429,0.060539016
1653,1.277439,0.05295999
1654,1.268392,0.052414715
1655,1.272058,0.054431147
1656,1.272102,0.050779187
1657,1.264545,0.04941902
1658,1.267308,0.049854616
1659,1.265888,0.050197699
1660,1.264509,0.049300769
1661,1.263353,0.05033167
1662,1.260137,0.058363033
1663,1.250266,0.064543951
1664,1.251931,0.066779043
1665,1.25112,0.072248385
1666,1.251393,0.07317482
1667,1.248145,0.075218696
1668,1.256176,0.077130001
1669,1.249927,0.082777068
1670,1.261251,0.084372113
1671,1.264015,0.084896052
1672,1.259793,0.082157785
1673,1.252678,0.087530439
1674,1.265979,0.081792978
1675,1.266867,0.085741579
1676,1.262649,0.082637201
1677,1.267997,0.083622797
1678,1.265371,0.089817259
1679,1.263341,0.093060721
1680,1.263212,0.091935878
1681,1.258099,0.091217039
1682,1.256563,0.092586326
1683,1.260136,0.094029699
1684,1.262046,0.09833772
1685,1.260962,0.102394593
1686,1.262686,0.100988611
1687,1.266221,0.106052996
1688,1.272086,0.111238912
1689,1.266172,0.112239976
1690,1.269569,0.11545538
1691,1.269763,0.117891372
1692,1.267754,0.122572956
1693,1.27107,0.128001038
1694,1.267217,0.129715475
1695,1.266551,0.132144085
1696,1.268742,0.133995441
1697,1.265706,0.134236592
1698,1.264423,0.135326344
1699,1.259949,0.13399609
1700,1.256167,0.138591048
1701,1.254013,0.137168461
1702,1.248631,0.134978501
1703,1.251102,0.13648853
1704,1.246111,0.134916348
1705,1.243769,0.127343888
1706,1.240975,0.131862648
1707,1.23414,0.12621924
1708,1.232464,0.126428739
1709,1.2311678,0.12754462
1710,1.226477,0.122611671
1711,1.225699,0.120086152
1712,1.222134,0.114597276
1713,1.219422,0.113321247
1714,1.214333,0.106808007
1715,1.217442,0.106201647
1716,1.212644,0.107626886
1717,1.215433,0.103916484
1718,1.211716,0.096040277
1719,1.211017,0.092795099
1720,1.215577,0.098450822
1721,1.20914,0.092515899
1722,1.213249,0.089629913
1723,1.210117,0.08615579
1724,1.211394,0.08135418
1725,1.207747,0.077437641
1726,1.210432,0.078960658
1727,1.208931,0.074866586
1728,1.208548,0.070484873
1729,1.211504,0.072394724
1730,1.209588,0.071652675
1731,1.213891,0.072185958
1732,1.213724,0.06873981
1733,1.210587,0.066539346
1734,1.213027,0.06613052
1735,1.209135,0.067373725
1736,1.204873,0.070710056
1737,1.206212,0.070028521
1738,1.202226,0.069180775
1739,1.201982,0.070644981
1740,1.194819,0.070385942
1741,1.192127,0.066097969
1742,1.190028,0.065040472
1743,1.195005,0.067015693
1744,1.186783,0.066449992
1745,1.188044,0.072209175
1746,1.19399,0.066655294
1747,1.197343,0.069608182
1748,1.191272,0.070847982
1749,1.193375,0.072754488
1750,1.191876,0.073301935
1751,1.190055,0.074696133
1752,1.190239,0.080290562
1753,1.192243,0.08079935
1754,1.188148,0.094617275
1755,1.19058,0.091210792
1756,1.191098,0.099445587
1757,1.195357,0.103679655
1758,1.190827,0.102707482
1759,1.18834,0.106749149
1760,1.193406,0.11006921
1761,1.187945,0.119499188
1762,1.184499,0.12311386
1763,1.180852,0.126606891
1764,1.179636,0.126838949
1765,1.18194,0.121378924
1766,1.180454,0.117035586
1767,1.185954,0.117549368
1768,1.181371,0.116416526
1769,1.182755,0.108224846
1770,1.180118,0.116547257
1771,1.182598,0.11334055
1772,1.188482,0.111162781
1773,1.183881,0.101309196
1774,1.18407,0.102056362
1775,1.182816,0.095409932
1776,1.18069,0.09152161
1777,1.178345,0.080735569
1778,1.179091,0.075848818
1779,1.170217,0.074825037
1780,1.166733,0.067109536
1781,1.164778,0.067248537
1782,1.158351,0.061979524
1783,1.15754,0.065973487
1784,1.157139,0.069640925
1785,1.156354,0.06647803
1786,1.148458,0.064004448
1787,1.146664,0.067729138
1788,1.14962,0.075423585
1789,1.149475,0.069070389
1790,1.141245,0.066491476
1791,1.141214,0.067401322
1792,1.143412,0.071682009
1793,1.140151,0.074376184
1794,1.140134,0.072075093
1795,1.139925,0.074038996
1796,1.14523,0.073007612
1797,1.142645,0.071607782
1798,1.141211,0.077949325
1799,1.142458,0.083653944
1800,1.142012,0.082980465
1801,1.144387,0.086038682
1802,1.1432409,0.090922849
1803,1.140819,0.084991754
1804,1.138838,0.086881897
1805,1.140633,0.085043502
1806,1.137225,0.082804949
1807,1.1379419,0.085151927
1808,1.1386294,0.08221955
1809,1.1259828,0.086483127
1810,1.1275717,0.081279446
1811,1.1292618,0.080029708
1812,1.1312516,0.082682371
1813,1.1299875,0.083517736
1814,1.1285692,0.083511662
1815,1.12523,0.08426873
1816,1.1265397,0.085305653
1817,1.1277195,0.085871393
1818,1.1235978,0.0831063
1819,1.1293062,0.086980464
1820,1.1311834,0.089318224
1821,1.129389,0.091970762
1822,1.1341409,0.101043268
1823,1.1340442,0.095267811
1824,1.1367815,0.092701608
1825,1.1377628,0.096353144
1826,1.1378163,0.090006636
1827,1.1368422,0.085016733
1828,1.1388232,0.084748534
1829,1.1332826,0.077923637
1830,1.1310138,0.07362207
1831,1.1311149,0.070565949
1832,1.1320334,0.069076036
1833,1.1309688,0.06702808
1834,1.1298799,0.063136231
1835,1.127258,0.060907269
1836,1.123168,0.058718304
1837,1.125811,0.059938744
1838,1.122936,0.059606327
1839,1.124755,0.059005624
1840,1.124639,0.058622763
1841,1.121662,0.054848166
1842,1.116869,0.055597558
1843,1.116282,0.049707848
1844,1.119496,0.054194553
1845,1.113099,0.050884356
1846,1.114556,0.051599308
1847,1.114234,0.046543006
1848,1.110163,0.048720203
1849,1.104861,0.054376497
1850,1.112967,0.059951705
1851,1.118273,0.062932692
1852,1.116237,0.059403179
1853,1.121718,0.057860944
1854,1.127375,0.061666705
1855,1.1296328,0.062395831
1856,1.1337002,0.065800905
1857,1.1378427,0.065937227
1858,1.145555,0.065262036
1859,1.145072,0.06879076
1860,1.148272,0.06666772
1861,1.1530563,0.076433302
1862,1.1557591,0.081610581
1863,1.1566307,0.084499943
1864,1.1624405,0.085777302
1865,1.164441,0.087614735
1866,1.1575343,0.097238037
1867,1.1595066,0.102867607
1868,1.1631053,0.104444274
1869,1.170963,0.111625716
1870,1.1792163,0.118122171
1871,1.1829353,0.122403488
1872,1.1823544,0.119701585
1873,1.1802992,0.131650218
1874,1.1819721,0.132408702
1875,1.1853442,0.128934292
1876,1.1861849,0.139338271
1877,1.1895554,0.145158603
1878,1.1913365,0.142002009
1879,1.1925346,0.140471608
1880,1.1917684,0.143493903
1881,1.2002873,0.14486035
1882,1.203326,0.150140878
1883,1.2038821,0.151624839
1884,1.208875,0.157951432
1885,1.205826,0.151078125
1886,1.211258,0.151371926
1887,1.209933,0.148154324
1888,1.207258,0.143538068
1889,1.206437,0.147976506
1890,1.209206,0.145005669
1891,1.204128,0.149594217
1892,1.202678,0.149637893
1893,1.201861,0.146562324
1894,1.201446,0.14979844
1895,1.196407,0.146149504
1896,1.194172,0.142211616
1897,1.189634,0.144542351
1898,1.1868428,0.145000551
1899,1.1855335,0.140308857
1900,1.1820268,0.140726829
1901,1.1743944,0.134389896
1902,1.1672855,0.131999199
1903,1.1636076,0.129608972
1904,1.1533354,0.127225193
1905,1.1523128,0.12267579
1906,1.1451644,0.115207486
1907,1.1425524,0.113868639
1908,1.1370979,0.1060347
1909,1.1352806,0.106515096
1910,1.1270006,0.103068015
1911,1.127494,0.100419318
1912,1.1249908,0.100235611
1913,1.1140759,0.095537039
1914,1.1166223,0.09478711
1915,1.1147605,0.09500977
1916,1.1084604,0.095235556
1917,1.1014423,0.087011199
1918,1.1003123,0.096137106
1919,1.0991949,0.094579788
1920,1.095034,0.091428907
1921,1.0957023,0.091901333
1922,1.0896705,0.093845721
1923,1.0882563,0.092690235
1924,1.0905959,0.095617324
1925,1.0930541,0.100121935
1926,1.0912479,0.096792675
1927,1.0886383,0.094174308
1928,1.0828085,0.090393213
1929,1.0752877,0.090602848
1930,1.0717067,0.085709175
1931,1.072983,0.082592344
1932,1.0718137,0.083679554
1933,1.0695185,0.081594146
1934,1.0612618,0.078510893
1935,1.0537229,0.07825087
1936,1.0566849,0.077329208
1937,1.055414,0.082012138
1938,1.0585409,0.078371516
1939,1.0562019,0.088031232
1940,1.0595011,0.092157614
1941,1.0641254,0.088412314
1942,1.0617851,0.09087974
1943,1.0662473,0.086926336
1944,1.067312,0.090701633
1945,1.0718376,0.08504459
1946,1.0717906,0.090734852
1947,1.0725553,0.088531374
1948,1.0690663,0.086996216
1949,1.0728788,0.085323932
1950,1.0765287,0.087825389
1951,1.075115,0.090751015
1952,1.0798474,0.095756255
1953,1.0753092,0.09656862
1954,1.0805891,0.098172068
1955,1.0822611,0.097937305
1956,1.0794398,0.101358528
1957,1.0776598,0.097167468
1958,1.0808161,0.1018476
1959,1.0809747,0.098705964
1960,1.0802564,0.100869776
1961,1.0810466,0.09752427
1962,1.0847556,0.095619234
1963,1.0856809,0.097750654
1964,1.0784503,0.098017775
1965,1.0857559,0.096564826
1966,1.0855045,0.093511192
1967,1.0852275,0.092826323
1968,1.0842062,0.093449587
1969,1.0797109,0.090237673
1970,1.0807075,0.090079477
1971,1.0783773,0.095187869
1972,1.0784353,0.091295211
1973,1.07821,0.090021587
1974,1.0801871,0.093140596
1975,1.083895,0.093409619
1976,1.0801595,0.092329436
1977,1.0888303,0.101515608
1978,1.0870386,0.10286583
1979,1.0890745,0.102079308
1980,1.0877914,0.10099615
1981,1.0880911,0.10433341
1982,1.0877478,0.105677231
1983,1.0929064,0.109269157
1984,1.0957006,0.111303995
1985,1.0941273,0.110689607
1986,1.1000702,0.112820634
1987,1.0995545,0.111256803
1988,1.1026641,0.113003084
1989,1.0996877,0.109911748
1990,1.0972657,0.111300465
1991,1.1022213,0.105694903
1992,1.1001513,0.104563293
1993,1.1025596,0.107094566
1994,1.1013324,0.108323326
1995,1.0978067,0.10449404
1996,1.100254,0.107078952
1997,1.1002896,0.105700733
1998,1.1002086,0.104520737
1999,1.1057355,0.113114867
2000,1.1124803,0.122073
2001,1.1133726,0.12801526
